Ticker,Status,Gates_Passed,Close,EMA_200,RSI,ADX,OBV,OBV_EMA_20,MACD_Line,Signal_Line,ATR,RSI_Score,ADX_Score,OBV_Score,Final_Mo_Score
LDOS,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,100.0,155.21608958235345,16.234991005571487,44.05104488986424,-9828200.0,1869348.0058378065,-7.6729461566227855,-6.39043268441989,4.26143931934346,0,0,0,0
LEDS,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,1.6699999570846558,1.9083258825640284,38.57756326529412,21.776940764325303,-561000.0,-583651.1153163223,-0.0540818141770365,-0.019944133644721553,0.20047080490165853,0,0,0,0
LFTO,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
LGCL,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,0.9409999847412109,5.289086535619726,24.207299745909353,17.184592500606197,1592667.0,4906757.794538909,-0.11955353528542623,-0.030706526255023375,0.2671369436975806,0,0,0,0
LGL,Disqualified,+DI <= -DI | MACD fails conditions,6.880000114440918,6.838457565718856,47.04103466807996,24.93373754245721,792600.0,817954.4471845706,-0.05390031324965072,-0.04542679044885222,0.18807957081209284,0,0,0,0
LHSW,Disqualified,Passed,1.6399999856948853,0.8030976823927878,74.55511122285954,36.111794174148656,131247994.0,146087868.33559978,0.4035379310605969,0.21224816616447706,0.21274414772406267,5,10,0,15
LIF,Disqualified,Price <= EMA_200,48.939998626708984,55.675291825507614,58.53338856269783,26.976468920497034,3055100.0,2466392.282865459,1.4355163573021201,1.2413402626959416,2.7559276418652012,0,0,0,0
LILA,Disqualified,Passed,7.0,5.257923173497893,73.3196655487323,18.545715112196515,26521832.0,19401853.49753751,0.22079024469314135,0.04707601782419042,0.36207486255448496,5,0,0,5
LILAK,Disqualified,Passed,6.909999847412109,5.330079425110635,72.09445814043428,18.481859944706667,40581310.0,32914162.2702149,0.18273267537092597,0.017255744074040454,0.3471132146125184,5,0,0,5
LIMN,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,0.0989999994635582,2.308276297759423,30.969398734114577,10.713919623555395,488250400.0,469752087.5152004,-0.021548398381772915,-0.019835685500933575,0.018390787958100594,0,0,0,0
LINK,Disqualified,+DI <= -DI | MACD fails conditions,4.070000171661377,4.0396827708552525,45.22045762315411,21.73538123650386,-3704650.0,-3532849.1207279307,-0.030394414450483076,0.1027199242527248,0.4470847237682091,0,0,0,0
LIQT,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,0.8600000143051147,1.705287073083708,32.36937934400815,18.730629330659827,-6323400.0,-5192828.548550356,-0.21015924439458122,-0.23953283018373966,0.15515485074902205,0,0,0,0
LITE,Disqualified,MACD fails conditions,861.969970703125,599.9201608428764,47.68349313992535,9.351175851681763,244427800.0,242070773.58286935,-13.395279776299276,-7.469919225760469,79.76511654234481,0,0,0,0
LKSP,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
LNKS,Disqualified,Price <= EMA_200 | MACD fails conditions,2.0399999618530273,84.22325836572399,37.489233279056606,14.835992984177723,107340265.0,71399451.88709512,-1.3282730417581152,-2.079176676078991,1.0274939340917875,0,0,0,0
LOGI,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,100.8499984741211,100.85913614771039,36.87029573981869,17.374756586122093,13498500.0,14860760.934706114,-1.1858320146888985,0.6050576038233425,3.4658099145166807,0,0,0,0
LPAA,Disqualified,Passed,10.84000015258789,10.66354087404807,69.03053470128667,35.019332557916236,4225500.0,3870005.186844637,0.01846822217251365,0.016978342850176298,0.012328049649509874,5,10,0,15
LPBB,Passed,Passed,10.729999542236328,10.578241088956124,62.556613230128285,28.661251645466272,2148700.0,1692020.7637791834,0.013578572715752912,0.011866427837515164,0.016354782258038,10,10,0,20
LPCV,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
LPSN,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,1.8200000524520874,4.5202360352706785,32.09114944053732,20.61839740121742,7595184.0,7791255.028428881,-0.12055420764093783,-0.11042415133652081,0.12099267608312823,0,0,0,0
LPTH,Disqualified,+DI <= -DI | MACD fails conditions,13.630000114440918,10.899983105515972,45.901009089149596,16.969153608077104,27975100.0,29106111.75196481,-0.15649605600166083,0.13928216401408747,1.5377640228828648,0,0,0,0
LRCX,Passed,Passed,401.82000732421875,230.81659187894326,64.76910313075948,26.800102515312027,515207800.0,461113547.3187492,25.25474766230178,23.09721707371374,24.109817321927306,10,10,0,20
LSCC,Disqualified,MACD fails conditions,144.1999969482422,100.11168443692297,52.49358203999874,14.099484207536932,50822600.0,48121290.422794834,3.821325408262851,4.749620037648744,9.14675565421778,0,0,0,0
LSH,Disqualified,Price <= EMA_200 | MACD fails conditions,0.4399999976158142,0.7724098604357174,32.15250557724701,13.08634462688874,7433500.0,8952158.942221047,-0.04546019064919471,-0.031193735142485305,0.1034363868758772,0,0,0,0
LSPD,Disqualified,Price <= EMA_200 | MACD fails conditions,9.5600004196167,10.18776762448178,53.17207185293091,8.784177104807744,-8977200.0,-9675845.059866376,0.0706646628642531,0.07701174073594744,0.3910720092806327,0,0,0,0
LTRX,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,5.320000171661377,5.672728892634381,33.508114549857424,16.642912710273844,36192600.0,37701551.28814985,-0.23566347328327453,-0.057041561492233446,0.4931381921157227,0,0,0,0
LUMN,Disqualified,+DI <= -DI | MACD fails conditions,8.319999694824219,7.7340726949082,43.402640729591035,22.567887050770043,293545400.0,285856536.6790905,-0.34357402348419797,-0.23726001951481346,0.549236618663418,0,0,0,0
LZ,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,5.730000019073486,7.507991363087145,44.359319299558656,11.992436243076499,4640500.0,6505127.099530948,-0.1466987220775806,-0.14222574851474706,0.3124276205004547,0,0,0,0
LZMH,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,1.2799999713897705,53.47300202252745,28.805929971949027,16.731681425593223,7246035.0,3629896.2449497976,-0.6719450849224093,-0.9567628282462585,0.3913732057571435,0,0,0,0
MACI,Disqualified,Passed,10.880000114440918,10.701664179168658,70.36476098275219,57.68308003701422,1849900.0,1792406.941926516,0.0029175293888457077,-0.003250719191272577,0.02377614873165806,5,5,0,10
MAGH,Disqualified,MACD fails conditions,6.760000228881836,5.830065873550282,92.48878461351273,89.45598549926206,20091800.0,20091789.56314249,7.0846741159869e-05,0.0001041860146313502,1.9314953076215833e-05,0,0,0,0
MAKO,Disqualified,+DI <= -DI | MACD fails conditions,7.309999942779541,6.696607711384668,42.48537600521842,16.291960611856982,3911800.0,4172233.6999202594,-0.09179674086318546,-0.03594703814381295,0.49220431436305284,0,0,0,0
MAMK,Disqualified,MACD fails conditions,13.0,10.969527151663996,80.83854237203175,96.03585460125589,-2349900.0,-2349900.1768809822,5.2190182458389245e-05,7.675018811087095e-05,2.554440127073123e-05,0,0,0,0
MANH,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,127.87000274658203,156.79459653532598,36.47194981277195,19.134419622176974,7507800.0,7849432.394708278,-3.0453744603821633,-0.9208250342838056,6.445347832946266,0,0,0,0
MARA,Disqualified,MACD fails conditions,13.880000114440918,12.491481119126309,51.630803170054115,24.34138100761225,-17815500.0,37343556.83219853,0.3819986615445874,0.44362480862903686,1.2497057381693684,0,0,0,0
MASK,Disqualified,Price <= EMA_200 | MACD fails conditions,2.1500000953674316,12.627729416085021,44.75625506765263,31.13880365917617,425466604.0,389592560.666602,-0.13361231377661786,0.011295962017149674,0.6098279817228818,0,0,0,0
MATW,Disqualified,+DI <= -DI | MACD fails conditions,26.34000015258789,25.464083837280413,50.21830623721531,15.075978042148467,2423300.0,1414420.4162505907,-0.1432452763024905,-0.21480702838878674,0.9068748958187985,0,0,0,0
MBAV,Disqualified,Price <= EMA_200 | +DI <= -DI,10.819999694824219,10.846767798818112,52.08494486052111,40.933545273076824,19680600.0,17267409.662505537,0.0052075011495560375,-0.016624672893556628,0.15933172243115015,0,0,0,0
MBLY,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,7.860000133514404,10.431425180237724,32.7589855982073,23.63214768024761,-129524500.0,-114125944.22897428,-0.4029554799874635,-0.14994250364150652,0.4957772036039569,0,0,0,0
MBVI,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
MCHP,Disqualified,+DI <= -DI | MACD fails conditions,94.12000274658203,77.19007053743107,50.18585472963269,18.307176796898894,-28602100.0,-27967288.9348647,1.0528022331163385,1.396166906601468,5.369358998330336,0,0,0,0
MCHX,Disqualified,Price <= EMA_200 | MACD fails conditions,1.5,1.6600927477162453,43.02481022297942,18.051481075086084,157000.0,122220.3535993817,-0.036955797808358115,-0.03496882543076717,0.09247048219682615,0,0,0,0
MCTA,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
MDB,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,294.1000061035156,308.04888285559383,39.13725246812098,18.332122512689143,41009600.0,43500652.00140113,-1.2510367504094688,7.744936835422485,22.095801991617556,0,0,0,0
MEI,Disqualified,Passed,18.0,8.657223658504758,75.9926610517525,48.875843306766555,21785300.0,18790814.335730232,1.1671085909498462,0.8021537382707612,1.3372276243973416,-10,5,10,5
MESH,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
META,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,542.8699951171875,641.0059848729794,34.28004709132682,17.54559916565172,-283049400.0,-226199286.06279558,-15.563368103756261,-12.284372410944503,18.782795441902895,0,0,0,0
MFI,Disqualified,Price <= EMA_200 | MACD fails conditions,9.850000381469727,16.21292636341626,55.363873678290986,19.618574571133905,3575013.0,3471316.1315685925,-0.17548033435948085,-0.48822654689504325,1.0402728088528872,0,0,0,0
MGNI,Passed,Passed,17.31999969482422,15.343963998811255,60.795459546599375,33.289065787131854,67257000.0,63266591.076870546,1.1201802521724264,1.0158362536088936,0.8824857883631131,10,10,0,20
MGRT,Disqualified,MACD fails conditions,79.52999877929688,45.87822184114601,45.842426881978724,18.140559116660224,11202200.0,11191961.232723905,-6.030507174573998,-7.213180295724017,9.614375651718138,0,0,0,0
MITK,Disqualified,Passed,17.649999618530273,13.030490471305223,64.39163938113913,18.406313458295553,29443500.0,23553883.63767252,0.5442924860966976,0.47243195949822103,0.8469541730488156,10,0,0,10
MKC-V,Disqualified,Price <= EMA_200 | MACD fails conditions,48.869998931884766,58.014855081051984,55.5180318273363,18.07346936912071,-49300.0,-49923.62514663888,-0.17450633454151188,-0.35904183711020377,1.427987542036086,0,0,0,0
MKDW,Disqualified,Passed,10.680000305175781,6.483019378634866,73.5109517966652,43.178205200509915,11844370.0,11724831.834498215,0.6177476167019531,0.5040035886197648,0.6863600995246019,5,5,0,10
MKLY,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
MKTW,Disqualified,MACD fails conditions,17.040000915527344,16.033590933454384,51.46354378231952,15.603343518286481,272000.0,288456.3588561453,-0.043530398376518065,-0.05197331127828596,0.6897901604299311,0,0,0,0
MLGO,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,4.039999961853027,7.655073044204181,37.93784955169236,31.100343025114245,3694096.0,3326541.385102624,-0.1018970333060576,0.04853322546692622,0.5020920714787462,0,0,0,0
MMTX,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
MNDO,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,1.0099999904632568,1.1197046661090613,57.80726907171119,38.29553963794287,475100.0,217946.5677926612,-0.00027041734639299264,-0.00943067796427393,0.04860887051996391,0,0,0,0
MNDR,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,0.5139999985694885,1.8073578655632945,27.35271833602968,18.0258159073647,303303340.0,314099046.43212044,-0.08662579173603502,-0.07288058726176648,0.08649436923111058,0,0,0,0
MNDY,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,67.08999633789062,121.53116378422769,34.7354728411125,19.73741933174594,-66910800.0,-59698346.93049945,-2.126170794465679,-0.2800404297209289,4.660518758496557,0,0,0,0
MOBX,Disqualified,Price <= EMA_200 | MACD fails conditions,1.9299999475479126,4.091432993130611,41.85727470542411,28.257486127980997,311403040.0,315018814.9797,-0.12134779148118735,-0.1175039633948016,0.26965344150923326,0,0,0,0
MOG-A,Passed,Passed,416.260009765625,291.739907508359,74.60989981537627,47.84464744701548,1296100.0,887635.3946971822,20.550025164623094,20.43240536499476,14.733424783236527,5,5,10,20
MOG-B,Passed,Passed,420.0,294.2535233921767,66.87038437045098,37.37229391976654,30000.0,26724.904350208817,22.89503271404749,21.157698726087204,10.410666201464059,10,10,0,20
MOMO,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,5.400000095367432,6.3689209475381645,36.04500596266235,13.993754520012029,-8409600.0,-5267570.59517246,-0.1353336149324349,-0.12729101536526244,0.17345002787358071,0,0,0,0
MPTI,Disqualified,MACD fails conditions,91.33999633789062,66.85018169929296,54.002865685611795,43.87472964335865,974800.0,1275529.0201959235,3.434765263246007,4.668257422502807,5.536893332030032,0,0,0,0
MPWR,Disqualified,+DI <= -DI | MACD fails conditions,1438.300048828125,1211.0971268307997,44.25916931322708,19.296777170582864,10175300.0,10747101.523703784,-23.31735916766661,-4.845134045368496,102.77964073262511,0,0,0,0
MQ,Disqualified,Price <= EMA_200 | MACD fails conditions,3.950000047683716,4.448634551507279,50.59735582040806,13.695705604381759,15782100.0,9635500.861874595,-0.039982308016285106,-0.054035905957892885,0.16386133308542056,0,0,0,0
MRAM,Disqualified,+DI <= -DI | MACD fails conditions,21.84000015258789,15.485239609383823,41.988970900383805,19.73807020482861,25426800.0,27765803.19121665,-0.9113928601895971,-0.1948098098395683,3.495062843763211,0,0,0,0
MRCY,Disqualified,MACD fails conditions,105.56999969482422,84.44918551494449,48.46673767558787,30.363291617453296,15677500.0,17551508.12809404,3.25919413160004,5.162920386733026,6.210782487916907,0,0,0,0
MRDN,Disqualified,MACD fails conditions,12.229999542236328,11.19921713253706,48.890658139788336,41.50534390142354,617347.0,526313.6118448185,0.6387920482182867,0.8246808770187994,1.166153640901699,0,0,0,0
MRLN,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,5.28000020980835,9.497781652365317,33.94349944427759,10.377586735827759,14588000.0,20216143.446290873,-0.6580291018259379,-0.5464553966741932,0.8787103672918561,0,0,0,0
MRVL,Disqualified,MACD fails conditions,281.260009765625,137.25796438043344,56.45723256556049,35.920530049375415,1217087100.0,1055548293.7678065,23.89164105296686,28.101563855187734,27.346272241438037,0,0,0,0
MSAI,Disqualified,Price <= EMA_200 | MACD fails conditions,5.25,14.25078313376886,42.94124740491698,19.318050826698663,26210356.0,23459064.285997063,-0.14981702398246188,-0.18456766167808936,0.556381535965302,0,0,0,0
MSFT,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,352.8299865722656,433.3916369445093,28.76292873444565,23.898866959809023,-502345400.0,-384654359.5111321,-14.108447917280955,-8.639577874230543,12.391421361385426,0,0,0,0
MSGM,Disqualified,+DI <= -DI | MACD fails conditions,3.9600000381469727,3.7226298567775133,43.12812375946667,15.609359822372602,93275900.0,93260331.96832347,-0.11073842355738428,-0.10158518031127531,0.2525427820515399,0,0,0,0
MSGY,Disqualified,Price <= EMA_200 | MACD fails conditions,0.5,2.1533099855828652,45.786706619263185,60.08361086569807,47225900.0,38896290.819840096,0.013033367453775035,0.017834459860758305,0.09007762047886174,0,0,0,0
MSI,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,397.010009765625,419.15464395927586,43.16496835917222,23.75892445673073,-5524400.0,-83502.19421682047,-4.632442289447113,-4.002336733379401,10.105953505854234,0,0,0,0
MSTR,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,85.33000183105469,191.2386366206475,24.42190850120714,30.031288628214423,-565155000.0,-413014925.2709898,-15.461228597376945,-12.646559449344768,10.224310451541987,0,0,0,0
MTC,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,2.609999895095825,3.9019542426614753,32.70427360877261,24.688533177668322,464792600.0,465060268.201196,-0.7799129719436642,-0.8043139781824246,0.5948868190847586,0,0,0,0
MTCH,Disqualified,+DI <= -DI | MACD fails conditions,34.939998626708984,33.37163275031,46.77816097847477,14.711408865601344,-15855500.0,-20680962.67196989,-0.060469424447539666,-0.06238616749540534,0.9901081388124039,0,0,0,0
MTEK,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,1.090000033378601,1.61728135052061,39.88643506002997,11.91612103284191,27108600.0,29304533.16258901,-0.02784893160741153,-0.015881464567243264,0.1122316794116631,0,0,0,0
MTLS,Disqualified,MACD fails conditions,6.889999866485596,5.713531311908393,66.24142282678856,34.65780428324369,1224700.0,532478.1762977149,0.19365750474505727,0.2250619757147041,0.26285834011278214,0,0,0,0
MTNE,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
MTSI,Disqualified,MACD fails conditions,390.19000244140625,251.42281847505095,57.04785613179635,14.416012549236726,61047200.0,57721116.82874107,9.488155773705785,10.92735416529266,22.91600732868103,0,0,0,0
MU,Passed,Passed,1213.56005859375,496.3740443112463,64.54025228804622,24.732630713160624,1250449300.0,1178544263.9291852,96.50241109496051,93.93204616756127,95.40744880115005,10,5,10,25
MVIS,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,0.3100000023841858,0.7625694263543904,26.49681652749132,30.370227204181212,-1113700.0,14415091.178739632,-0.06818222606015506,-0.06651225908360951,0.042307310785954656,0,0,0,0
MWC,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
MX,Disqualified,MACD fails conditions,4.909999847412109,3.944407223955218,42.26058786628931,27.558687184937863,29097400.0,30203435.998903494,-0.09604588506174494,0.20383817255954417,0.7892499840137447,0,0,0,0
MXL,Disqualified,MACD fails conditions,94.47000122070312,41.41505214426052,57.30329630751189,26.710706347840482,142868400.0,138867576.1128381,2.838436523787749,2.979254956974575,9.938716280694532,0,0,0,0
MYPS,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,0.4399999976158142,0.663305514590683,39.104632107186994,18.490498083748246,-1816000.0,-389260.208625524,0.0012982266966771183,0.015416259908477678,0.06554988972911331,0,0,0,0
MYSE,Disqualified,Passed,2.509999990463257,2.084950034901626,64.62327383413323,24.298866913509645,214956900.0,205784148.07787994,0.1760378393499349,0.0728640855527913,0.25307082337844244,10,5,0,15
MYSZ,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,0.43299999833106995,0.7519027556644273,39.40098078362079,19.737529371007565,3924100.0,2279765.746692689,-0.028099522444178404,-0.028057091802293262,0.05266310946327517,0,0,0,0
MZYX,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
NABL,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,3.190000057220459,5.550675847523798,40.3854809042234,26.795164132612875,18634700.0,17730951.637265846,-0.25635570463053226,-0.28482733083994133,0.24164151324669447,0,0,0,0
NAVN,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
NBIS,Disqualified,MACD fails conditions,256.6300048828125,139.90289730256472,56.6679457780122,24.414040189679923,249908000.0,235060770.33596036,18.396936465518763,18.978897755001313,25.401385778493708,0,0,0,0
NBRG,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
NCDL,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,12.430000305175781,13.387264813295953,42.877676411170874,29.989053554776046,-4808100.0,-4744455.717597556,-0.2798488093775955,-0.269669028923201,0.3809143785624366,0,0,0,0
NCNO,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,14.350000381469727,19.947762462270617,40.199678009753036,13.01168586430573,-24908600.0,-24271839.402403373,-0.4286821486915091,-0.39285770161632844,0.8576237716992593,0,0,0,0
NEE,Disqualified,MACD fails conditions,87.69999694824219,85.23245837563536,52.32290300304845,24.467964766443835,189642600.0,148759112.07952553,-0.6035031331020093,-1.1276777788584311,1.7228240125841696,0,0,0,0
NEON,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,0.9200000166893005,3.6592751946831803,26.84641595435508,29.406282489626086,-115439300.0,-114058451.32880768,-0.18164853034465378,-0.14379203600446702,0.128923938291681,0,0,0,0
NET,Disqualified,+DI <= -DI | MACD fails conditions,226.64999389648438,206.37745269101714,49.30767896161207,13.74232252370163,80611000.0,82235165.18964545,0.1970595636746566,2.86998284261096,13.049724252418248,0,0,0,0
NEXM,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,2.2100000381469727,3.6500072491349638,35.7275614316564,12.172995309599717,-1056900.0,-993650.6876977506,-0.1324496028806137,-0.09726231083136663,0.19628000294628173,0,0,0,0
NEXN,Disqualified,MACD fails conditions,8.489999771118164,7.81155098205559,53.458298876501495,22.67200563338316,5691800.0,6159311.10669078,0.1593700095384154,0.20824603457662083,0.36800016660578877,0,0,0,0
NGEN,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,1.909999966621399,3.3794850167801824,35.0544775033091,43.451675179829884,-9843300.0,-8137545.724491276,-0.25746275761852866,-0.3321569376299919,0.2017994589969879,0,0,0,0
NHIC,Disqualified,MACD fails conditions,10.845000267028809,10.503394815366658,45.633463578011586,34.89778102297997,8394500.0,7786616.788991308,0.04744671901860187,0.08698990675676187,0.2150319054534567,0,0,0,0
NHP,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
NICE,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,87.5999984741211,114.14043468498932,43.79202411549104,13.86932031231955,-17369500.0,-16987479.408315107,-2.784220684358317,-2.995885536706525,3.9535827445014347,0,0,0,0
NICM,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
NIQ,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,7.96999979019165,12.57141093897034,38.563173232929216,12.048009498287078,-13335000.0,-13614413.606188139,-0.33581800066118994,-0.39011561982517484,0.464869799000271,0,0,0,0
NIXX,Disqualified,Passed,1.350000023841858,1.0115427115609206,69.36531336027076,48.12524369067979,144417900.0,76780458.61840296,0.18657170432294656,0.12651602148174632,0.18031796086655125,5,5,0,10
NNDM,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,1.3899999856948853,1.6648866508356404,41.05993001836739,24.186408920889534,108460600.0,105824502.96217349,-0.08464613951756039,-0.08098685132796757,0.11238935691607388,0,0,0,0
NOEM,Disqualified,MACD fails conditions,10.420000076293945,10.326074437206831,49.14602654846972,31.487504294425065,414100.0,401695.69726611883,0.0024335007597926506,0.0028817841700802364,0.019743787116292162,0,0,0,0
NOK,Disqualified,+DI <= -DI | MACD fails conditions,13.979999542236328,9.42268199214836,49.03047609499911,19.337700742465397,1778122500.0,1802432448.9261448,0.016042735064791813,0.22553895536824287,0.9444006745654886,0,0,0,0
NOW,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,89.5199966430664,128.74349154345282,37.442437774287306,18.703054661342442,-188394000.0,-106269682.58563136,-2.976889265645042,-0.5286859653718885,6.16979137299677,0,0,0,0
NRDS,Disqualified,Price <= EMA_200 | MACD fails conditions,8.510000228881836,10.503445908044538,48.8471050877565,23.12960436779726,7036400.0,5893293.879958697,-0.12775886919942714,-0.2154040141143822,0.3491513672059508,0,0,0,0
NSSC,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,37.41999816894531,38.939163294381885,50.835564261773065,21.499449338511404,-420700.0,-1701568.7168570282,-0.25492987932474165,-0.6249011107003984,1.3414872011299128,0,0,0,0
NSYS,Disqualified,MACD fails conditions,16.670000076293945,11.499447457821054,55.54168903176843,23.489278414668366,850000.0,835872.5476477221,0.6678564000409555,0.76381018489629,1.1045548055754768,0,0,0,0
NTAP,Disqualified,MACD fails conditions,154.58999633789062,117.94695826695859,52.903845544763044,39.83000386693214,8739800.0,13061122.229261706,5.618278848783831,8.692379424250996,7.447403004886402,0,0,0,0
NTCL,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,0.1550000011920929,0.8315613853470277,38.108168750488964,32.59652214852575,219833800.0,233121798.71389964,-0.19284439079304788,-0.0326840556995177,0.2715320663499566,0,0,0,0
NTCT,Disqualified,MACD fails conditions,40.56999969482422,31.95368854967519,53.28613700715034,18.29124902950463,5489500.0,4270045.647796005,0.43286367377764634,0.7334455662663315,1.3041531989300825,0,0,0,0
NTES,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,114.81999969482422,123.74377257087345,37.80449115958003,12.296278293018403,-5897600.0,-4979367.157005502,0.1256467527698817,1.2031858676769793,3.0216808075451085,0,0,0,0
NTNX,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,46.939998626708984,51.00409858838322,45.69328854579212,17.127140725770406,-42860700.0,-37446744.43080397,0.038535306492363475,0.7357030356467258,2.1316153644078626,0,0,0,0
NTSK,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
NTWK,Disqualified,+DI <= -DI | MACD fails conditions,4.460000038146973,3.734619844195802,53.24455153570983,20.355831161920587,4035400.0,4005135.997812106,0.07604427577627959,0.10143286948445052,0.25381286584189544,0,0,0,0
NTWO,Disqualified,MACD fails conditions,10.630000114440918,10.503383428967188,52.69262694071156,49.490694314224015,1463100.0,1467304.171711981,0.002932754803884663,0.005727081895042568,0.005306179324146565,0,0,0,0
NUTR,Disqualified,MACD fails conditions,9.0,8.25186936450578,79.0922238808106,21.97818305417195,36817500.0,36817499.83112593,2.3902213612814194e-06,3.515031135017312e-06,1.4768111646786621e-06,0,0,0,0
NVDA,Disqualified,+DI <= -DI | MACD fails conditions,195.74000549316406,190.1527636678806,39.66654486397141,15.042081448422762,1918806900.0,2378969699.413502,-2.881865923401591,-1.25749504857941,7.500721830304032,0,0,0,0
NVEC,Disqualified,+DI <= -DI | MACD fails conditions,94.31999969482422,77.52106734361992,45.13483863750122,23.39352273316195,512700.0,660102.1467287561,1.7701811119488013,4.448883239759776,8.057302725220849,0,0,0,0
NVMI,Disqualified,+DI <= -DI | MACD fails conditions,534.239990234375,428.11809665614504,50.392391473933486,10.592786093384817,9760600.0,9181316.085771685,10.429936529892643,12.617757267455568,35.69151863212268,0,0,0,0
NVNI,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,0.9599999785423279,2.1948032713637673,43.071616815533396,9.93688788285128,-25875990.0,-17538667.727432005,-0.057281796114479366,-0.06523878205716294,0.10516490610898087,0,0,0,0
NVTS,Disqualified,+DI <= -DI | MACD fails conditions,17.700000762939453,13.694053408972543,39.382799726035586,23.36551179699453,1269478500.0,1316270029.319859,-0.5045193044570979,0.5014515748308237,2.8912228306104195,0,0,0,0
NXDR,Disqualified,MACD fails conditions,2.119999885559082,1.8316349778254628,54.05421322266792,44.28988684899234,159681500.0,157788346.8812979,0.0610647199379617,0.07292673943343152,0.10787132959857347,0,0,0,0
NXPI,Disqualified,+DI <= -DI | MACD fails conditions,298.6400146484375,244.59760769390073,49.36275987775943,22.29027399178711,24704300.0,23104444.60538762,2.8851883372743146,5.633923830930761,15.758408469986547,0,0,0,0
NXPL,Disqualified,MACD fails conditions,6.429999828338623,6.330383754822874,50.89098342630022,18.912532242075617,1047390.0,952339.866482792,-0.03240539029433798,-0.020733753441141624,0.8115373200593029,0,0,0,0
